"시도별(1)","장애유형별(1)","시점","장애정도별(1)","항목",데이터
"전라남도","호흡기","2021","심하지않은장애","남자",7
"전라남도","호흡기","2021","심하지않은장애","여자",6
"전라남도","호흡기","2022","총계","소계",480
"전라남도","호흡기","2022","총계","남자",369
"전라남도","호흡기","2022","총계","여자",111
"전라남도","호흡기","2022","심한장애","소계",465
"전라남도","호흡기","2022","심한장애","남자",363
"전라남도","호흡기","2022","심한장애","여자",102
"전라남도","호흡기","2022","심하지않은장애","소계",15
"전라남도","호흡기","2022","심하지않은장애","남자",6
"전라남도","호흡기","2022","심하지않은장애","여자",9
"전라남도","간","2019","총계","소계",542
"전라남도","간","2019","총계","남자",416
"전라남도","간","2019","총계","여자",126
"전라남도","간","2019","심한장애","소계",36
"전라남도","간","2019","심한장애","남자",28
"전라남도","간","2019","심한장애","여자",8
"전라남도","간","2019","심하지않은장애","소계",506
"전라남도","간","2019","심하지않은장애","남자",388
"전라남도","간","2019","심하지않은장애","여자",118
"전라남도","간","2020","총계","소계",569
"전라남도","간","2020","총계","남자",434
"전라남도","간","2020","총계","여자",135
"전라남도","간","2020","심한장애","소계",33
"전라남도","간","2020","심한장애","남자",25
"전라남도","간","2020","심한장애","여자",8
"전라남도","간","2020","심하지않은장애","소계",536
"전라남도","간","2020","심하지않은장애","남자",409
"전라남도","간","2020","심하지않은장애","여자",127
"전라남도","간","2021","총계","소계",600
"전라남도","간","2021","총계","남자",452
"전라남도","간","2021","총계","여자",148
"전라남도","간","2021","심한장애","소계",31
"전라남도","간","2021","심한장애","남자",22
"전라남도","간","2021","심한장애","여자",9
"전라남도","간","2021","심하지않은장애","소계",569
"전라남도","간","2021","심하지않은장애","남자",430
"전라남도","간","2021","심하지않은장애","여자",139
"전라남도","간","2022","총계","소계",635
"전라남도","간","2022","총계","남자",478
"전라남도","간","2022","총계","여자",157
"전라남도","간","2022","심한장애","소계",33
"전라남도","간","2022","심한장애","남자",24
"전라남도","간","2022","심한장애","여자",9
"전라남도","간","2022","심하지않은장애","소계",602
"전라남도","간","2022","심하지않은장애","남자",454
"전라남도","간","2022","심하지않은장애","여자",148
"전라남도","안면","2019","총계","소계",86
"전라남도","안면","2019","총계","남자",50
"전라남도","안면","2019","총계","여자",36
"전라남도","안면","2019","심한장애","소계",48
"전라남도","안면","2019","심한장애","남자",22
"전라남도","안면","2019","심한장애","여자",26
"전라남도","안면","2019","심하지않은장애","소계",38
"전라남도","안면","2019","심하지않은장애","남자",28
"전라남도","안면","2019","심하지않은장애","여자",10
"전라남도","안면","2020","총계","소계",90
"전라남도","안면","2020","총계","남자",53
"전라남도","안면","2020","총계","여자",37
"전라남도","안면","2020","심한장애","소계",49
"전라남도","안면","2020","심한장애","남자",22
"전라남도","안면","2020","심한장애","여자",27
"전라남도","안면","2020","심하지않은장애","소계",41
"전라남도","안면","2020","심하지않은장애","남자",31
"전라남도","안면","2020","심하지않은장애","여자",10
"전라남도","안면","2021","총계","소계",89
"전라남도","안면","2021","총계","남자",52
"전라남도","안면","2021","총계","여자",37
"전라남도","안면","2021","심한장애","소계",48
"전라남도","안면","2021","심한장애","남자",22
"전라남도","안면","2021","심한장애","여자",26
"전라남도","안면","2021","심하지않은장애","소계",41
"전라남도","안면","2021","심하지않은장애","남자",30
"전라남도","안면","2021","심하지않은장애","여자",11
"전라남도","안면","2022","총계","소계",88
"전라남도","안면","2022","총계","남자",51
"전라남도","안면","2022","총계","여자",37
"전라남도","안면","2022","심한장애","소계",48
"전라남도","안면","2022","심한장애","남자",22
"전라남도","안면","2022","심한장애","여자",26
"전라남도","안면","2022","심하지않은장애","소계",40
"전라남도","안면","2022","심하지않은장애","남자",29
"전라남도","안면","2022","심하지않은장애","여자",11
"전라남도","장루ㆍ요루","2019","총계","소계",654
"전라남도","장루ㆍ요루","2019","총계","남자",391
"전라남도","장루ㆍ요루","2019","총계","여자",263
"전라남도","장루ㆍ요루","2019","심한장애","소계",42
"전라남도","장루ㆍ요루","2019","심한장애","남자",27
"전라남도","장루ㆍ요루","2019","심한장애","여자",15
"전라남도","장루ㆍ요루","2019","심하지않은장애","소계",612
"전라남도","장루ㆍ요루","2019","심하지않은장애","남자",364
"전라남도","장루ㆍ요루","2019","심하지않은장애","여자",248
"전라남도","장루ㆍ요루","2020","총계","소계",659
"전라남도","장루ㆍ요루","2020","총계","남자",400
"전라남도","장루ㆍ요루","2020","총계","여자",259
"전라남도","장루ㆍ요루","2020","심한장애","소계",44
"전라남도","장루ㆍ요루","2020","심한장애","남자",28
"전라남도","장루ㆍ요루","2020","심한장애","여자",16
"전라남도","장루ㆍ요루","2020","심하지않은장애","소계",615
"전라남도","장루ㆍ요루","2020","심하지않은장애","남자",372
"전라남도","장루ㆍ요루","2020","심하지않은장애","여자",243
"전라남도","장루ㆍ요루","2021","총계","소계",695
"전라남도","장루ㆍ요루","2021","총계","남자",432
"전라남도","장루ㆍ요루","2021","총계","여자",263
"전라남도","장루ㆍ요루","2021","심한장애","소계",45
"전라남도","장루ㆍ요루","2021","심한장애","남자",29
"전라남도","장루ㆍ요루","2021","심한장애","여자",16
"전라남도","장루ㆍ요루","2021","심하지않은장애","소계",650
"전라남도","장루ㆍ요루","2021","심하지않은장애","남자",403
"전라남도","장루ㆍ요루","2021","심하지않은장애","여자",247
"전라남도","장루ㆍ요루","2022","총계","소계",716
"전라남도","장루ㆍ요루","2022","총계","남자",448
"전라남도","장루ㆍ요루","2022","총계","여자",268
"전라남도","장루ㆍ요루","2022","심한장애","소계",53
"전라남도","장루ㆍ요루","2022","심한장애","남자",31
"전라남도","장루ㆍ요루","2022","심한장애","여자",22
"전라남도","장루ㆍ요루","2022","심하지않은장애","소계",663
"전라남도","장루ㆍ요루","2022","심하지않은장애","남자",417
"전라남도","장루ㆍ요루","2022","심하지않은장애","여자",246
"전라남도","뇌전증","2019","총계","소계",391
"전라남도","뇌전증","2019","총계","남자",230
"전라남도","뇌전증","2019","총계","여자",161
"전라남도","뇌전증","2019","심한장애","소계",79
"전라남도","뇌전증","2019","심한장애","남자",47
"전라남도","뇌전증","2019","심한장애","여자",32
"전라남도","뇌전증","2019","심하지않은장애","소계",312
"전라남도","뇌전증","2019","심하지않은장애","남자",183
"전라남도","뇌전증","2019","심하지않은장애","여자",129
"전라남도","뇌전증","2020","총계","소계",391
"전라남도","뇌전증","2020","총계","남자",224
"전라남도","뇌전증","2020","총계","여자",167
"전라남도","뇌전증","2020","심한장애","소계",80
"전라남도","뇌전증","2020","심한장애","남자",49
"전라남도","뇌전증","2020","심한장애","여자",31
"전라남도","뇌전증","2020","심하지않은장애","소계",311
"전라남도","뇌전증","2020","심하지않은장애","남자",175
"전라남도","뇌전증","2020","심하지않은장애","여자",136
"전라남도","뇌전증","2021","총계","소계",378
"전라남도","뇌전증","2021","총계","남자",219
"전라남도","뇌전증","2021","총계","여자",159
"전라남도","뇌전증","2021","심한장애","소계",79
"전라남도","뇌전증","2021","심한장애","남자",49
"전라남도","뇌전증","2021","심한장애","여자",30
"전라남도","뇌전증","2021","심하지않은장애","소계",299
"전라남도","뇌전증","2021","심하지않은장애","남자",170
"전라남도","뇌전증","2021","심하지않은장애","여자",129
